Group,SNP
NC,1191
NC,1174
NC,1159
NC,1155
NC,1136
NC,1261
NC,1191
NC,1188
NC,1158
NC,1176
NC,383
NC,1118
NC,1119
NC,1419
NC,1149
NC,1166
NC,1147
NC,1154
NC,1133
NC,1168
NC,1181
NC,1118
NC,1149
NC,1205
NC,1150
NC,1158
NC,1147
NC,389
NC,1112
NC,1155
NC,362
NC,1154
NC,1131
NC,1129
NC,1104
NC,1134
NC,1139
NC,1157
NC,1138
NC,1173
NC,1191
NC,1146
NC,1178
NC,1156
NC,1163
NC,1179
NC,1125
NC,1155
NC,1190
NC,1150
NC,1181
NC,1170
NC,1127
NC,1146
NC,1115
NC,1122
NC,1122
NC,1157
NC,1159
NC,473
NC,463
NC,680
NC,396
NC,376
NC,1108
NC,398
NC,407
NC,369
NC,407
NC,381
NC,393
NC,382
NC,318
NC,426
NC,382
NC,471
NC,342
NC,705
NC,537
NC,361
NC,400
NC,435
NC,894
NC,664
NC,656
NC,391
NC,340
NC,1123
NC,239
NC,385
NC,756
NC,325
NC,385
NC,213
NC,360
NC,389
NC,390
NC,397
NC,348
NC,460
NC,436
NC,385
NC,380
NC,213
NC,1126
NC,358
NC,366
NC,1096
NC,293
NC,354
NC,335
NC,256
NC,302
NC,355
NC,363
NC,411
NC,424
NC,705
NC,353
NC,371
NC,408
NC,408
NC,377
NC,213
NC,397
NC,393
NC,399
NC,402
NC,401
NC,391
NC,377
NC,1115
NC,384
NC,234
NC,380
NC,359
NC,508
NC,488
NC,626
NC,451
NC,424
NC,1102
NC,447
NC,426
NC,439
NC,462
NC,409
NC,433
NC,419
NC,369
NC,465
NC,455
NC,473
NC,381
NC,646
NC,546
NC,388
NC,473
NC,455
NC,883
NC,617
NC,607
NC,409
NC,434
NC,1116
NC,388
NC,365
NC,792
NC,397
NC,456
NC,364
NC,426
NC,430
NC,432
NC,421
NC,383
NC,477
NC,448
NC,447
NC,451
NC,364
NC,1123
NC,395
NC,411
NC,1094
NC,388
NC,369
NC,397
NC,412
NC,401
NC,405
NC,427
NC,492
NC,483
NC,646
NC,447
NC,404
NC,482
NC,429
NC,422
NC,391
NC,422
NC,417
NC,424
NC,420
NC,423
NC,424
NC,432
NC,1122
NC,384
NC,391
NC,450
NC,388
NC,498
NC,479
NC,670
NC,402
NC,322
NC,1114
NC,426
NC,420
NC,391
NC,404
NC,421
NC,411
NC,374
NC,353
NC,437
NC,403
NC,463
NC,355
NC,703
NC,518
NC,371
NC,396
NC,458
NC,912
NC,628
NC,665
NC,429
NC,359
NC,1133
NC,215
NC,386
NC,793
NC,299
NC,428
NC,228
NC,354
NC,405
NC,403
NC,389
NC,373
NC,450
NC,474
NC,410
NC,423
NC,228
NC,1138
NC,373
NC,347
NC,1102
NC,277
NC,329
NC,334
NC,203
NC,348
NC,344
NC,357
NC,439
NC,446
NC,703
NC,369
NC,369
NC,435
NC,405
NC,388
NC,181
NC,410
NC,407
NC,425
NC,394
NC,372
NC,390
NC,387
NC,1122
NC,234
NC,391
NC,402
NC,392
NC,399
NC,390
NC,681
NC,391
NC,390
NC,1144
NC,366
NC,497
NC,61
NC,346
NC,394
NC,401
NC,355
NC,395
NC,358
NC,430
NC,398
NC,425
NC,697
NC,468
NC,395
NC,299
NC,493
NC,886
NC,641
NC,696
NC,386
NC,405
NC,1164
NC,437
NC,431
NC,774
NC,454
NC,124
NC,407
NC,337
NC,458
NC,410
NC,387
NC,436
NC,354
NC,366
NC,158
NC,107
NC,407
NC,1146
NC,402
NC,477
NC,1145
NC,453
NC,426
NC,393
NC,443
NC,455
NC,374
NC,340
NC,348
NC,383
NC,697
NC,476
NC,449
NC,334
NC,394
NC,384
NC,341
NC,412
NC,444
NC,429
NC,378
NC,376
NC,477
NC,358
NC,1157
NC,380
NC,450
NC,402
NC,450
NC,506
NC,464
NC,628
NC,440
NC,334
NC,1135
NC,387
NC,375
NC,443
NC,454
NC,423
NC,420
NC,430
NC,283
NC,466
NC,453
NC,462
NC,373
NC,662
NC,541
NC,209
NC,434
NC,424
NC,876
NC,617
NC,627
NC,421
NC,398
NC,1164
NC,378
NC,347
NC,795
NC,380
NC,464
NC,336
NC,410
NC,375
NC,419
NC,446
NC,354
NC,479
NC,447
NC,447
NC,459
NC,336
NC,1162
NC,364
NC,368
NC,1129
NC,337
NC,331
NC,403
NC,389
NC,332
NC,213
NC,413
NC,493
NC,448
NC,662
NC,395
NC,387
NC,460
NC,417
NC,409
NC,382
NC,439
NC,281
NC,182
NC,442
NC,410
NC,381
NC,437
NC,1159
NC,359
NC,388
NC,392
NC,450
