Lineage,SNP
BL,785
BL,816
BL,839
BL,760
BL,824
BL,774
BL,833
BL,1607
BL,803
BL,732
BL,830
BL,728
BL,751
BL,774
BL,768
BL,822
BL,754
BL,1938
BL,754
BL,1310
BL,1635
BL,1295
BL,1669
BL,1301
BL,754
BL,707
BL,827
BL,783
BL,1298
BL,1969
BL,686
BL,1305
BL,792
BL,763
BL,776
BL,807
BL,765
BL,811
BL,1615
BL,823
BL,1583
BL,1295
BL,746
BL,704
BL,739
BL,746
BL,688
BL,660
BL,765
BL,1290
BL,689
BL,764
BL,786
BL,734
BL,784
BL,797
BL,686
BL,774
BL,775
BL,784
BL,786
BL,794
BL,788
BL,758
BL,729
BL,1297
BL,697
BL,661
BL,779
BL,821
BL,744
BL,793
BL,831
BL,717
BL,736
BL,1923
BL,828
BL,1300
BL,1319
BL,1312
BL,1313
BL,670
BL,821
BL,1317
BL,1298
BL,786
BL,732
BL,743
BL,773
BL,765
BL,1930
BL,1954
BL,1324
BL,803
BL,780
BL,789
BL,798
BL,750
BL,1949
BL,1293
BL,749
BL,789
BL,776
BL,1323
BL,783
BL,1310
BL,812
BL,1293
BL,745
BL,1876
BL,818
BL,771
BL,766
BL,742
BL,774
BL,799
BL,1457
BL,710
BL,1286
BL,771
BL,800
BL,689
BL,820
BL,779
BL,726
BL,1421
BL,875
BL,784
BL,778
BL,859
BL,797
BL,765
BL,815
BL,802
BL,797
BL,850
BL,1707
BL,824
BL,846
BL,849
BL,1331
BL,747
BL,854
BL,1338
BL,839
BL,759
BL,776
BL,1330
BL,804
BL,1317
BL,782
BL,831
BL,816
BL,758
BL,776
BL,780
BL,820
BL,857
BL,855
BL,776
BL,796
BL,1420
BL,1080
BL,781
BL,786
BL,743
BL,849
BL,838
BL,749
BL,779
BL,773
BL,769
BL,907
BL,1296
BL,1401
BL,799
BL,795
BL,739
BL,802
BL,837
BL,801
BL,832
BL,786
BL,778
BL,777
BL,834
BL,771
BL,777
BL,943
BL,828
BL,791
BL,792
BL,1430
BL,1197
BL,723
BL,781
BL,733
BL,1463
BL,710
BL,804
BL,752
BL,768
BL,774
BL,1964
BL,844
BL,791
BL,774
BL,1446
BL,751
BL,1730
BL,809
BL,775
BL,801
BL,784
BL,1241
BL,739
BL,1415
BL,769
BL,732
BL,835
BL,844
BL,848
BL,1317
BL,897
BL,764
BL,857
BL,913
BL,791
BL,739
BL,766
BL,822
BL,942
BL,1681
BL,835
BL,784
BL,793
BL,772
BL,720
BL,868
BL,776
BL,765
BL,740
BL,764
BL,852
BL,722
BL,821
BL,787
BL,775
BL,1929
BL,746
BL,845
BL,877
BL,769
BL,800
BL,1416
BL,784
BL,1748
BL,735
BL,741
BL,1422
BL,791
BL,1721
BL,1429
BL,841
BL,717
BL,755
BL,1405
BL,1964
BL,718
BL,1409
BL,778
BL,817
BL,783
BL,777
BL,765
BL,898
BL,750
BL,908
BL,1656
BL,836
BL,1645
BL,841
BL,1418
BL,785
BL,814
BL,842
BL,754
BL,821
BL,819
BL,767
BL,778
BL,750
BL,741
BL,796
BL,750
BL,1433
BL,777
BL,851
BL,898
BL,781
BL,886
BL,763
BL,868
BL,731
BL,807
BL,723
BL,756
BL,730
BL,764
BL,914
BL,900
BL,794
BL,825
BL,771
BL,836
BL,824
BL,1282
BL,724
BL,777
BL,703
BL,777
BL,744
BL,853
BL,797
BL,871
BL,740
BL,746
BL,894
BL,776
BL,774
BL,747
BL,750
BL,1966
BL,874
BL,750
BL,1421
BL,1428
BL,1419
BL,1418
BL,740
BL,841
BL,1436
BL,777
BL,718
BL,1438
BL,828
BL,817
BL,790
BL,876
BL,1925
BL,760
BL,1957
BL,726
BL,1427
BL,900
BL,896
BL,771
BL,802
BL,1936
BL,1297
BL,846
BL,857
BL,816
BL,769
BL,808
BL,815
BL,1429
BL,742
BL,790
BL,843
BL,1422
BL,909
BL,1397
BL,781
BL,821
BL,787
BL,1929
BL,770
BL,723
BL,696
BL,627
BL,675
BL,1317
BL,1354
BL,649
BL,641
BL,687
BL,779
BL,609
BL,1256
BL,696
BL,626
BL,735
BL,855
BL,695
BL,680
BL,737
BL,786
BL,1699
BL,745
BL,624
BL,1364
BL,690
BL,1396
BL,706
BL,689
BL,1363
BL,661
BL,1288
BL,702
BL,686
BL,827
BL,604
BL,658
BL,631
BL,639
BL,652
BL,725
BL,624
BL,1245
BL,901
BL,780
BL,678
BL,677
BL,806
BL,692
BL,813
BL,772
BL,678
BL,699
BL,814
BL,662
BL,724
BL,1336
BL,1237
BL,658
BL,593
BL,813
BL,630
BL,644
BL,750
BL,715
BL,795
BL,686
BL,700
BL,648
BL,625
BL,770
BL,683
BL,645
BL,646
BL,1264
BL,1069
BL,600
BL,1295
BL,702
BL,695
BL,1940
BL,658
BL,1243
BL,694
BL,1698
BL,615
BL,642
BL,621
BL,718
BL,1283
BL,616
BL,1247
BL,672
BL,618
BL,731
BL,615
BL,1272
BL,764
BL,682
BL,652
BL,785
BL,717
BL,758
BL,694
BL,586
BL,777
BL,694
BL,757
BL,1646
BL,707
BL,697
BL,683
BL,748
BL,649
BL,679
BL,639
BL,595
BL,668
BL,686
BL,611
BL,1895
BL,593
BL,704
BL,732
BL,736
BL,721
BL,1230
BL,728
BL,1681
BL,677
BL,683
BL,1232
BL,698
BL,1657
BL,1244
BL,702
BL,782
BL,732
BL,649
BL,1235
BL,1937
BL,1249
BL,764
BL,701
BL,677
BL,670
BL,746
BL,682
BL,701
BL,723
BL,720
BL,1629
BL,1614
BL,780
BL,1255
BL,714
BL,662
BL,744
BL,621
BL,586
BL,636
BL,702
BL,609
BL,1249
BL,618
BL,674
BL,599
BL,720
BL,717
BL,608
BL,800
BL,469
BL,631
BL,756
BL,591
BL,609
BL,715
BL,676
BL,664
BL,768
BL,685
BL,738
BL,661
BL,1327
BL,625
BL,671
BL,613
BL,662
BL,615
BL,588
BL,710
BL,645
BL,677
BL,1914
BL,695
BL,1256
BL,1271
BL,1248
BL,1247
BL,1252
BL,641
BL,640
BL,1249
BL,753
BL,680
BL,724
BL,1901
BL,645
BL,1933
BL,674
BL,1260
BL,692
BL,729
BL,709
BL,668
BL,724
BL,669
BL,1925
BL,1337
BL,660
BL,693
BL,674
BL,701
BL,697
BL,808
BL,1266
BL,651
BL,619
BL,716
BL,1261
BL,724
BL,1235
BL,629
BL,649
BL,641
BL,1864
BL,779
BL,700
BL,692
BL,1325
BL,616
BL,1279
BL,722
BL,625
BL,726
BL,609
BL,1281
BL,762
BL,584
BL,720
BL,806
BL,617
BL,545
BL,775
BL,803
BL,1632
BL,588
BL,719
BL,1294
BL,626
BL,1316
BL,728
BL,632
BL,1293
BL,720
BL,1254
BL,747
BL,790
BL,713
BL,778
BL,702
BL,714
BL,718
BL,714
BL,1260
BL,973
BL,784
BL,685
BL,645
BL,527
BL,665
BL,705
BL,810
BL,781
BL,732
BL,652
BL,792
BL,795
BL,1277
BL,1268
BL,555
BL,781
BL,609
BL,753
BL,721
BL,746
BL,733
BL,604
BL,832
BL,708
BL,694
BL,1295
BL,1043
BL,622
BL,629
BL,1340
BL,595
BL,538
BL,616
BL,1930
BL,716
BL,597
BL,681
BL,1288
BL,1639
BL,709
BL,646
BL,723
BL,684
BL,1247
BL,1289
BL,663
BL,746
BL,756
BL,1253
BL,781
BL,759
BL,728
BL,763
BL,849
BL,620
BL,738
BL,728
BL,845
BL,1581
BL,718
BL,593
BL,727
BL,717
BL,765
BL,768
BL,616
BL,713
BL,735
BL,1893
BL,734
BL,1279
BL,1631
BL,1282
BL,1635
BL,1292
BL,724
BL,613
BL,784
BL,707
BL,1273
BL,1932
BL,595
BL,1270
BL,757
BL,760
BL,703
BL,796
BL,678
BL,795
BL,1571
BL,679
BL,1559
BL,1282
BL,731
BL,717
BL,580
BL,586
BL,636
BL,609
BL,761
BL,1305
BL,635
BL,759
BL,768
BL,640
BL,782
BL,722
BL,605
BL,632
BL,756
BL,749
BL,786
BL,824
BL,770
BL,689
BL,705
BL,1256
BL,622
BL,582
BL,617
BL,712
BL,652
BL,778
BL,734
BL,604
BL,573
BL,1935
BL,704
BL,1281
BL,1298
BL,1286
BL,1286
BL,583
BL,692
BL,1310
BL,1306
BL,739
BL,709
BL,584
BL,570
BL,762
BL,1889
BL,1921
BL,1290
BL,774
BL,704
BL,782
BL,761
BL,757
BL,1916
BL,1278
BL,720
BL,734
BL,630
BL,1300
BL,770
BL,1294
BL,807
BL,1259
BL,722
BL,1885
BL,726
BL,1341
BL,1320
BL,1321
BL,1262
BL,1287
BL,1316
BL,1795
BL,1278
BL,1334
BL,1337
BL,1298
BL,1421
BL,1256
BL,1281
BL,1298
BL,1338
BL,1318
BL,1227
BL,1278
BL,1447
BL,1305
BL,1288
BL,1322
BL,1326
BL,1335
BL,1309
BL,2053
BL,1300
BL,1387
BL,1314
BL,1789
BL,1293
BL,1341
BL,1832
BL,1247
BL,1333
BL,1274
BL,1788
BL,1265
BL,1776
BL,1303
BL,1222
BL,1298
BL,1223
BL,1355
BL,1292
BL,1282
BL,1211
BL,1225
BL,1222
BL,1319
BL,1293
BL,1482
BL,1263
BL,1319
BL,1270
BL,1206
BL,1290
BL,1271
BL,1308
BL,1256
BL,1334
BL,1283
BL,1374
BL,1310
BL,1342
BL,1303
BL,1263
BL,1319
BL,1797
BL,1290
BL,1301
BL,1297
BL,1281
BL,1255
BL,1321
BL,1337
BL,1357
BL,1308
BL,1386
BL,1328
BL,1299
BL,1310
BL,1357
BL,1319
BL,1322
BL,1270
BL,1339
BL,1290
BL,1260
BL,1298
BL,1268
BL,1285
BL,1316
BL,1239
BL,1305
BL,1342
BL,2364
BL,1308
BL,1291
BL,1336
BL,1325
BL,2105
BL,1283
BL,1283
BL,1335
BL,1283
BL,1360
BL,1762
BL,1305
BL,1314
BL,1270
BL,1289
BL,1335
BL,1197
BL,1749
BL,1232
BL,1338
BL,1316
BL,1380
BL,1209
BL,1307
BL,1318
BL,1259
BL,1294
BL,1363
BL,1259
BL,1270
BL,2046
BL,1206
BL,1306
BL,1331
BL,1309
BL,1316
BL,1198
BL,1337
BL,1315
BL,1333
BL,1337
BL,1305
BL,1223
BL,1268
BL,1248
BL,1301
BL,1300
BL,2340
BL,1266
BL,1326
BL,1363
BL,1347
BL,1308
BL,1372
BL,2099
BL,1330
BL,1334
BL,1322
BL,2081
BL,1288
BL,1322
BL,1261
BL,1392
BL,1302
BL,2355
BL,1307
BL,1347
BL,1300
BL,1355
BL,1320
BL,1381
BL,1330
BL,1356
BL,1363
BL,1303
BL,1264
BL,2071
BL,1265
BL,2016
BL,1321
BL,1307
BL,1243
BL,1410
BL,1285
BL,1286
BL,1296
BL,1303
BL,1274
BL,1303
BL,1330
BL,1342
BL,1282
BL,1273
BL,1200
BL,1312
BL,1320
BL,1274
BL,1316
BL,1294
BL,1380
BL,1280
BL,1270
BL,1295
BL,1346
BL,1339
BL,1245
BL,1313
BL,1280
BL,1314
BL,1260
BL,1361
BL,1339
BL,1404
BL,1314
BL,1794
BL,1256
BL,1319
BL,1289
BL,1255
BL,1297
BL,1220
BL,1323
BL,1193
BL,1304
BL,1247
BL,1257
BL,1238
BL,1304
BL,1323
BL,1270
BL,2362
BL,1216
BL,1315
BL,1311
BL,1261
BL,1282
BL,1292
BL,1345
BL,1280
BL,1298
BL,1330
BL,1296
BL,2331
BL,1290
BL,2360
BL,1294
BL,1336
BL,1389
BL,1351
BL,1331
BL,1312
BL,1307
BL,2352
BL,1798
BL,1306
BL,1344
BL,1289
BL,1335
BL,1356
BL,1386
BL,1251
BL,1346
BL,1306
BL,1391
BL,1369
BL,1321
BL,1348
BL,1275
BL,2303
BL,1384
BL,1343
BL,817
BL,786
BL,769
BL,745
BL,886
BL,1372
BL,742
BL,1350
BL,727
BL,748
BL,793
BL,875
BL,696
BL,762
BL,1298
BL,832
BL,785
BL,861
BL,754
BL,928
BL,830
BL,782
BL,782
BL,826
BL,927
BL,1748
BL,782
BL,839
BL,1357
BL,743
BL,794
BL,1399
BL,786
BL,727
BL,1356
BL,1327
BL,789
BL,922
BL,785
BL,859
BL,857
BL,832
BL,787
BL,1266
BL,918
BL,856
BL,720
BL,768
BL,878
BL,803
BL,934
BL,802
BL,913
BL,872
BL,804
BL,812
BL,917
BL,804
BL,1357
BL,1298
BL,741
BL,826
BL,727
BL,913
BL,833
BL,854
BL,803
BL,868
BL,762
BL,794
BL,823
BL,784
BL,803
BL,1339
BL,1104
BL,766
BL,832
BL,698
BL,1360
BL,774
BL,783
BL,787
BL,833
BL,822
BL,1922
BL,817
BL,859
BL,1288
BL,792
BL,1740
BL,743
BL,739
BL,834
BL,1317
BL,755
BL,1318
BL,806
BL,736
BL,820
BL,1285
BL,893
BL,785
BL,850
BL,815
BL,717
BL,824
BL,854
BL,1706
BL,837
BL,801
BL,827
BL,835
BL,791
BL,874
BL,811
BL,825
BL,829
BL,856
BL,780
BL,790
BL,738
BL,1907
BL,724
BL,844
BL,826
BL,816
BL,1297
BL,839
BL,1725
BL,799
BL,805
BL,1307
BL,815
BL,1750
BL,1295
BL,763
BL,914
BL,832
BL,758
BL,1294
BL,1926
BL,739
BL,1332
BL,846
BL,795
BL,763
BL,817
BL,787
BL,824
BL,772
BL,1728
BL,844
BL,1690
BL,856
BL,1307
BL,802
BL,844
BL,718
BL,796
BL,817
BL,731
BL,696
BL,823
BL,732
BL,1297
BL,730
BL,835
BL,788
BL,830
BL,754
BL,855
BL,714
BL,838
BL,742
BL,863
BL,831
BL,838
BL,1356
BL,745
BL,784
BL,687
BL,805
BL,742
BL,855
BL,754
BL,693
BL,745
BL,760
BL,821
BL,761
BL,1905
BL,869
BL,829
BL,1298
BL,1337
BL,1314
BL,1310
BL,694
BL,857
BL,1307
BL,729
BL,750
BL,1308
BL,846
BL,798
BL,827
BL,1892
BL,732
BL,1916
BL,760
BL,1313
BL,829
BL,762
BL,1915
BL,1358
BL,797
BL,748
BL,834
BL,799
BL,845
BL,854
BL,1326
BL,739
BL,824
BL,1326
BL,1316
BL,788
BL,783
BL,1861
BL,851
BL,788
BL,702
BL,700
BL,655
BL,692
BL,1399
BL,1330
BL,668
BL,787
BL,781
BL,784
BL,584
BL,1338
BL,832
BL,730
BL,749
BL,805
BL,799
BL,651
BL,770
BL,821
BL,1694
BL,783
BL,840
BL,1376
BL,769
BL,1384
BL,819
BL,739
BL,1375
BL,801
BL,1340
BL,706
BL,834
BL,866
BL,767
BL,723
BL,616
BL,793
BL,788
BL,744
BL,665
BL,1282
BL,1067
BL,813
BL,786
BL,678
BL,841
BL,714
BL,849
BL,810
BL,671
BL,740
BL,853
BL,640
BL,891
BL,1351
BL,1331
BL,663
BL,638
BL,847
BL,835
BL,790
BL,767
BL,714
BL,745
BL,700
BL,703
BL,819
BL,729
BL,928
BL,822
BL,752
BL,730
BL,1358
BL,1157
BL,673
BL,1388
BL,703
BL,753
BL,2004
BL,817
BL,1314
BL,733
BL,1705
BL,777
BL,788
BL,653
BL,750
BL,1296
BL,647
BL,1352
BL,667
BL,763
BL,764
BL,803
BL,1323
BL,820
BL,864
BL,732
BL,790
BL,853
BL,877
BL,742
BL,662
BL,770
BL,799
BL,942
BL,1647
BL,710
BL,739
BL,671
BL,790
BL,796
BL,731
BL,721
BL,613
BL,804
BL,706
BL,630
BL,1958
BL,669
BL,810
BL,797
BL,702
BL,746
BL,1340
BL,741
BL,1680
BL,726
BL,732
BL,1348
BL,742
BL,1672
BL,1340
BL,849
BL,815
BL,723
BL,661
BL,1338
BL,2007
BL,1348
BL,772
BL,704
BL,809
BL,654
BL,712
BL,747
BL,705
BL,880
BL,899
BL,1617
BL,1646
BL,787
BL,1322
BL,713
BL,794
BL,773
BL,669
BL,782
BL,718
BL,716
BL,655
BL,1351
BL,806
BL,884
BL,731
BL,788
BL,742
BL,623
BL,826
BL,612
BL,741
BL,764
BL,609
BL,699
BL,866
BL,886
BL,761
BL,783
BL,737
BL,767
BL,811
BL,1326
BL,729
BL,684
BL,749
BL,837
BL,648
BL,658
BL,819
BL,626
BL,695
BL,2007
BL,707
BL,1338
BL,1363
BL,1341
BL,1348
BL,1364
BL,688
BL,607
BL,1357
BL,761
BL,826
BL,855
BL,1969
BL,665
BL,2010
BL,635
BL,1351
BL,734
BL,720
BL,871
BL,889
BL,717
BL,800
BL,1983
BL,1352
BL,819
BL,772
BL,673
BL,734
BL,682
BL,818
BL,1360
BL,743
BL,641
BL,670
BL,1358
BL,888
BL,1332
BL,733
BL,655
BL,786
BL,1966
BL,732
BL,705
BL,769
BL,1347
BL,568
BL,1265
BL,731
BL,504
BL,778
BL,626
BL,1318
BL,785
BL,730
BL,750
BL,832
BL,715
BL,552
BL,754
BL,796
BL,1632
BL,597
BL,713
BL,1265
BL,608
BL,1297
BL,749
BL,619
BL,1264
BL,701
BL,1230
BL,775
BL,783
BL,752
BL,743
BL,681
BL,737
BL,748
BL,742
BL,1293
BL,986
BL,772
BL,730
BL,628
BL,426
BL,730
BL,729
BL,800
BL,777
BL,756
BL,689
BL,784
BL,797
BL,1266
BL,1297
BL,692
BL,775
BL,713
BL,750
BL,730
BL,772
BL,730
BL,583
BL,844
BL,712
BL,685
BL,1315
BL,1056
BL,564
BL,743
BL,1347
BL,594
BL,441
BL,721
BL,1901
BL,723
BL,709
BL,730
BL,1327
BL,1643
BL,714
BL,629
BL,732
BL,712
BL,1204
BL,1304
BL,580
BL,778
BL,758
BL,1229
BL,773
BL,777
BL,732
BL,762
BL,821
BL,703
BL,764
BL,762
BL,841
BL,1579
BL,746
BL,717
BL,757
BL,720
BL,745
BL,734
BL,717
BL,741
BL,747
BL,1861
BL,723
BL,1311
BL,1633
BL,1309
BL,1629
BL,1308
BL,706
BL,554
BL,772
BL,703
BL,1292
BL,1902
BL,596
BL,1289
BL,736
BL,755
BL,718
BL,812
BL,628
BL,810
BL,1574
BL,698
BL,1534
BL,1321
BL,741
BL,723
BL,617
BL,700
BL,619
BL,587
BL,721
BL,1320
BL,622
BL,761
BL,762
BL,664
BL,780
BL,748
BL,590
BL,731
BL,724
BL,728
BL,752
BL,823
BL,764
BL,707
BL,718
BL,1240
BL,517
BL,572
BL,603
BL,740
BL,676
BL,774
BL,780
BL,576
BL,554
BL,1898
BL,744
BL,1314
BL,1318
BL,1311
BL,1306
BL,562
BL,682
BL,1325
BL,1319
BL,725
BL,711
BL,621
BL,672
BL,787
BL,1855
BL,1890
BL,1322
BL,756
BL,698
BL,800
BL,770
BL,728
BL,1887
BL,1267
BL,727
BL,738
BL,749
BL,1326
BL,733
BL,1316
BL,825
BL,1276
BL,710
BL,1854
BL,759
BL,811
BL,757
BL,828
BL,779
BL,1274
BL,1354
BL,796
BL,842
BL,829
BL,859
BL,720
BL,1227
BL,861
BL,750
BL,802
BL,885
BL,761
BL,761
BL,823
BL,862
BL,1736
BL,812
BL,835
BL,1361
BL,811
BL,1402
BL,820
BL,807
BL,1360
BL,805
BL,1349
BL,791
BL,888
BL,888
BL,795
BL,755
BL,763
BL,789
BL,814
BL,826
BL,656
BL,1207
BL,1063
BL,844
BL,816
BL,793
BL,872
BL,762
BL,874
BL,825
BL,791
BL,760
BL,886
BL,703
BL,901
BL,1349
BL,1226
BL,818
BL,743
BL,874
BL,886
BL,843
BL,849
BL,797
BL,824
BL,793
BL,800
BL,887
BL,749
BL,921
BL,838
BL,792
BL,721
BL,1252
BL,1074
BL,765
BL,1277
BL,770
BL,824
BL,2018
BL,877
BL,1244
BL,809
BL,1760
BL,798
BL,843
BL,776
BL,811
BL,1300
BL,766
BL,1219
BL,793
BL,887
BL,817
BL,841
BL,1325
BL,851
BL,885
BL,784
BL,792
BL,863
BL,934
BL,804
BL,741
BL,819
BL,820
BL,897
BL,1697
BL,807
BL,787
BL,806
BL,838
BL,779
BL,780
BL,725
BL,695
BL,835
BL,770
BL,748
BL,1983
BL,748
BL,846
BL,893
BL,803
BL,779
BL,1250
BL,817
BL,1725
BL,816
BL,822
BL,1253
BL,808
BL,1724
BL,1236
BL,861
BL,844
BL,801
BL,736
BL,1231
BL,2022
BL,1223
BL,786
BL,801
BL,775
BL,793
BL,807
BL,784
BL,827
BL,900
BL,862
BL,1680
BL,1655
BL,841
BL,1232
BL,796
BL,827
BL,881
BL,756
BL,787
BL,713
BL,807
BL,761
BL,1242
BL,844
BL,866
BL,805
BL,864
BL,814
BL,811
BL,883
BL,748
BL,713
BL,778
BL,731
BL,703
BL,925
BL,868
BL,813
BL,830
BL,786
BL,875
BL,839
BL,1335
BL,749
BL,767
BL,820
BL,839
BL,767
BL,732
BL,871
BL,759
BL,797
BL,2019
BL,751
BL,1227
BL,1246
BL,1221
BL,1241
BL,1256
BL,802
BL,719
BL,1240
BL,809
BL,855
BL,880
BL,1987
BL,784
BL,2027
BL,773
BL,1239
BL,794
BL,796
BL,882
BL,874
BL,803
BL,784
BL,2000
BL,1350
BL,885
BL,814
BL,772
BL,818
BL,784
BL,828
BL,1257
BL,736
BL,710
BL,851
BL,1226
BL,913
BL,1217
BL,751
BL,787
BL,811
BL,1970
BL,818
BL,797
BL,812
BL,1322
BL,608
BL,1328
BL,782
BL,677
BL,797
BL,735
BL,1278
BL,754
BL,749
BL,802
BL,862
BL,744
BL,729
BL,738
BL,819
BL,1682
BL,730
BL,806
BL,1373
BL,670
BL,1390
BL,761
BL,732
BL,1372
BL,734
BL,1325
BL,798
BL,831
BL,755
BL,805
BL,741
BL,766
BL,800
BL,798
BL,1250
BL,998
BL,799
BL,739
BL,719
BL,690
BL,794
BL,702
BL,829
BL,801
BL,784
BL,729
BL,817
BL,839
BL,1333
BL,1278
BL,748
BL,801
BL,757
BL,795
BL,785
BL,802
BL,788
BL,742
BL,895
BL,766
BL,740
BL,1304
BL,1045
BL,658
BL,766
BL,1321
BL,726
BL,701
BL,744
BL,1917
BL,706
BL,766
BL,758
BL,1266
BL,1696
BL,722
BL,742
BL,783
BL,771
BL,1318
BL,1287
BL,739
BL,776
BL,773
BL,1283
BL,808
BL,789
BL,766
BL,769
BL,877
BL,735
BL,794
BL,767
BL,872
BL,1641
BL,802
BL,749
BL,807
BL,786
BL,755
BL,793
BL,746
BL,797
BL,763
BL,1882
BL,734
BL,1293
BL,1687
BL,1261
BL,1667
BL,1281
BL,774
BL,715
BL,805
BL,735
BL,1280
BL,1921
BL,623
BL,1274
BL,757
BL,734
BL,739
BL,811
BL,750
BL,850
BL,1619
BL,773
BL,1621
BL,1304
BL,757
BL,738
BL,743
BL,724
BL,734
BL,713
BL,790
BL,1290
BL,733
BL,776
BL,835
BL,725
BL,774
BL,773
BL,655
BL,730
BL,794
BL,749
BL,804
BL,865
BL,837
BL,784
BL,709
BL,1312
BL,695
BL,685
BL,705
BL,796
BL,739
BL,794
BL,837
BL,708
BL,703
BL,1922
BL,805
BL,1278
BL,1299
BL,1283
BL,1288
BL,656
BL,777
BL,1296
BL,1296
BL,761
BL,765
BL,747
BL,724
BL,811
BL,1891
BL,1916
BL,1280
BL,790
BL,732
BL,805
BL,857
BL,726
BL,1908
BL,1334
BL,710
BL,774
BL,797
BL,1305
BL,774
BL,1290
BL,820
BL,1256
BL,752
BL,1880
BL,802
BL,821
BL,813
BL,807
BL,793
BL,788
BL,1489
BL,761
BL,1257
BL,807
BL,869
BL,784
BL,889
BL,855
BL,806
BL,1447
BL,928
BL,805
BL,832
BL,885
BL,862
BL,797
BL,864
BL,838
BL,845
BL,791
BL,1669
BL,873
BL,913
BL,913
BL,1318
BL,803
BL,877
BL,1327
BL,852
BL,849
BL,852
BL,1317
BL,879
BL,1287
BL,741
BL,911
BL,833
BL,820
BL,831
BL,865
BL,904
BL,883
BL,875
BL,805
BL,772
BL,1451
BL,1084
BL,814
BL,850
BL,804
BL,796
BL,836
BL,808
BL,815
BL,847
BL,821
BL,962
BL,1291
BL,1424
BL,841
BL,809
BL,810
BL,823
BL,898
BL,870
BL,900
BL,751
BL,843
BL,747
BL,895
BL,736
BL,831
BL,972
BL,873
BL,848
BL,833
BL,1452
BL,1264
BL,797
BL,803
BL,797
BL,1488
BL,750
BL,832
BL,797
BL,796
BL,845
BL,1971
BL,893
BL,824
BL,805
BL,1473
BL,812
BL,1704
BL,862
BL,849
BL,870
BL,815
BL,1226
BL,817
BL,1442
BL,843
BL,803
BL,855
BL,788
BL,945
BL,1293
BL,943
BL,810
BL,894
BL,970
BL,839
BL,804
BL,798
BL,828
BL,967
BL,1648
BL,879
BL,754
BL,838
BL,817
BL,764
BL,894
BL,838
BL,811
BL,807
BL,796
BL,872
BL,822
BL,903
BL,837
BL,816
BL,1930
BL,811
BL,903
BL,926
BL,807
BL,842
BL,1448
BL,823
BL,1719
BL,798
BL,804
BL,1447
BL,839
BL,1697
BL,1444
BL,868
BL,767
BL,834
BL,1430
BL,1972
BL,772
BL,1442
BL,748
BL,865
BL,826
BL,815
BL,831
BL,939
BL,776
BL,917
BL,1645
BL,829
BL,1609
BL,828
BL,1439
BL,750
BL,892
BL,893
BL,787
BL,878
BL,877
BL,798
BL,852
BL,824
BL,800
BL,870
BL,793
BL,1453
BL,853
BL,948
BL,918
BL,858
BL,911
BL,812
BL,895
BL,791
BL,817
BL,751
BL,821
BL,781
BL,829
BL,987
BL,920
BL,852
BL,790
BL,817
BL,887
BL,880
BL,1264
BL,783
BL,831
BL,795
BL,777
BL,810
BL,873
BL,874
BL,905
BL,818
BL,812
BL,911
BL,822
BL,822
BL,805
BL,710
BL,1981
BL,896
BL,828
BL,1449
BL,1454
BL,1438
BL,1443
BL,813
BL,839
BL,1455
BL,823
BL,820
BL,1454
BL,863
BL,877
BL,817
BL,927
BL,1930
BL,794
BL,1979
BL,769
BL,1457
BL,936
BL,921
BL,835
BL,849
BL,1934
BL,1292
BL,893
BL,880
BL,771
BL,816
BL,852
BL,805
BL,1457
BL,807
BL,818
BL,890
BL,1449
BL,950
BL,1428
BL,835
BL,878
BL,870
BL,1945
BL,812
BL,717
BL,700
BL,655
BL,738
BL,1366
BL,1324
BL,699
BL,780
BL,766
BL,765
BL,617
BL,1305
BL,830
BL,715
BL,744
BL,797
BL,821
BL,694
BL,740
BL,822
BL,1693
BL,793
BL,855
BL,1367
BL,773
BL,1361
BL,774
BL,709
BL,1366
BL,806
BL,1325
BL,674
BL,823
BL,866
BL,724
BL,779
BL,668
BL,798
BL,773
BL,765
BL,655
BL,1257
BL,1025
BL,814
BL,760
BL,687
BL,844
BL,719
BL,843
BL,811
BL,687
BL,754
BL,847
BL,672
BL,864
BL,1340
BL,1300
BL,702
BL,647
BL,841
BL,825
BL,783
BL,783
BL,688
BL,737
BL,718
BL,671
BL,815
BL,714
BL,895
BL,788
BL,752
BL,727
BL,1325
BL,1124
BL,662
BL,1356
BL,730
BL,745
BL,1989
BL,812
BL,1288
BL,754
BL,1688
BL,749
BL,781
BL,687
BL,764
BL,1289
BL,654
BL,1311
BL,683
BL,750
BL,734
BL,804
BL,1308
BL,806
BL,857
BL,743
BL,794
BL,820
BL,888
BL,760
BL,668
BL,767
BL,756
BL,893
BL,1644
BL,678
BL,730
BL,685
BL,768
BL,801
BL,724
BL,773
BL,621
BL,787
BL,714
BL,679
BL,1942
BL,675
BL,819
BL,812
BL,726
BL,763
BL,1311
BL,774
BL,1683
BL,733
BL,739
BL,1319
BL,762
BL,1654
BL,1305
BL,832
BL,816
BL,741
BL,705
BL,1305
BL,1995
BL,1311
BL,754
BL,672
BL,839
BL,698
BL,720
BL,749
BL,727
BL,845
BL,857
BL,1625
BL,1630
BL,796
BL,1287
BL,687
BL,777
BL,776
BL,679
BL,750
BL,770
BL,744
BL,688
BL,1314
BL,807
BL,869
BL,724
BL,775
BL,743
BL,626
BL,852
BL,632
BL,793
BL,746
BL,617
BL,753
BL,869
BL,871
BL,771
BL,802
BL,730
BL,770
BL,820
